Performer,url,WeekID,Week Position,Song,gender,SongID,Instance,Previous Week Position,Peak Position,Weeks on Chart,spotify_genre,spotify_track_id,spotify_track_preview_url,spotify_track_album,spotify_track_explicit,spotify_track_duration_ms,spotify_track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,month,day,year,artist,years_on_charts
The Pointer Sisters,http://www.billboard.com/charts/hot-100/1984-04-28,4/28/84,62,Jump (for My Love),female group,Jump (for My Love)The Pointer Sisters,1,,62,1,"['dance pop', 'dance rock', 'disco', 'europop', 'girl group', 'hi-nrg', 'mellow gold', 'motown', 'new wave pop', 'quiet storm', 'soft rock']",4k0bXm9Q4RaTuYi09i4lKK,https://p.scdn.co/mp3-preview/eec1e34e0c9c658541c2dd1063f8c0a3b0322ca2?cid=b8d3901151d34489a160e3cf0ab1fa94,Fire! The Very Best of The Pointer Sisters,0.0,263440.0,63.0,0.8420000000000001,0.6970000000000001,10.0,-13.796,0.0,0.0654,0.161,0.000101,0.583,0.9159999999999999,134.533,4.0,4,28,1984,,13
The Pointer Sisters,http://www.billboard.com/charts/hot-100/1987-08-08,8/8/87,81,"Be There (From ""Beverly Hills Cop II"")",female group,"Be There (From ""Beverly Hills Cop II"")The Pointer Sisters",1,,81,1,"['dance pop', 'dance rock', 'disco', 'europop', 'girl group', 'hi-nrg', 'mellow gold', 'motown', 'new wave pop', 'quiet storm', 'soft rock']",,,,,,,,,,,,,,,,,,,8,8,1987,,13
The Pointer Sisters,http://www.billboard.com/charts/hot-100/1983-03-26,3/26/83,72,If You Wanna Get Back Your Lady,female group,If You Wanna Get Back Your LadyThe Pointer Sisters,1,,72,1,"['dance pop', 'dance rock', 'disco', 'europop', 'girl group', 'hi-nrg', 'mellow gold', 'motown', 'new wave pop', 'quiet storm', 'soft rock']",3R2IJ65sXjIHicPMQUnUNZ,https://p.scdn.co/mp3-preview/cd2507f1c228c71bb5ce3107aa191148fa71ddf1?cid=b8d3901151d34489a160e3cf0ab1fa94,So Excited! (Expanded Edition),0.0,337200.0,19.0,0.741,0.847,2.0,-7.292000000000001,1.0,0.0324,0.126,2.0600000000000003e-05,0.534,0.687,107.78299999999999,4.0,3,26,1983,,13
The Pointer Sisters,http://www.billboard.com/charts/hot-100/1984-11-24,11/24/84,73,Neutron Dance,female group,Neutron DanceThe Pointer Sisters,1,,73,1,"['dance pop', 'dance rock', 'disco', 'europop', 'girl group', 'hi-nrg', 'mellow gold', 'motown', 'new wave pop', 'quiet storm', 'soft rock']",2yE2mvPQJ3qLtLJiRfg23G,https://p.scdn.co/mp3-preview/1e935b1e280cb74d6a6862f878ba30941cdfb775?cid=b8d3901151d34489a160e3cf0ab1fa94,Break Out,0.0,252946.0,47.0,0.715,0.6809999999999999,9.0,-13.056,1.0,0.0472,0.0312,1.67e-05,0.207,0.9209999999999999,104.86200000000001,4.0,11,24,1984,,13
The Pointer Sisters,http://www.billboard.com/charts/hot-100/1979-03-17,3/17/79,77,Happiness,female group,HappinessThe Pointer Sisters,1,,77,1,"['dance pop', 'dance rock', 'disco', 'europop', 'girl group', 'hi-nrg', 'mellow gold', 'motown', 'new wave pop', 'quiet storm', 'soft rock']",1tif2Eky57NXDN4rHJz9i7,https://p.scdn.co/mp3-preview/b3c16a2da6b33568acaed90dc62b16aafc366c9e?cid=b8d3901151d34489a160e3cf0ab1fa94,Energy (Expanded Edition),0.0,239933.0,40.0,0.627,0.843,11.0,-7.6770000000000005,0.0,0.0952,0.16,0.000192,0.0554,0.494,106.81700000000001,4.0,3,17,1979,,13
The Pointer Sisters,http://www.billboard.com/charts/hot-100/1985-11-02,11/2/85,78,Freedom,female group,FreedomThe Pointer Sisters,1,,78,1,"['dance pop', 'dance rock', 'disco', 'europop', 'girl group', 'hi-nrg', 'mellow gold', 'motown', 'new wave pop', 'quiet storm', 'soft rock']",09i8PLl7jC2qkKhbtY9Vb1,https://p.scdn.co/mp3-preview/03ba3724d0448d8ca9004d320d6ef8ce1b72c820?cid=b8d3901151d34489a160e3cf0ab1fa94,Contact,0.0,378893.0,10.0,0.603,0.672,0.0,-7.765,1.0,0.0355,0.514,1.58e-05,0.126,0.614,140.211,4.0,11,2,1985,,13
The Pointer Sisters,http://www.billboard.com/charts/hot-100/1982-09-18,9/18/82,79,I'm So Excited,female group,I'm So ExcitedThe Pointer Sisters,1,,79,1,"['dance pop', 'dance rock', 'disco', 'europop', 'girl group', 'hi-nrg', 'mellow gold', 'motown', 'new wave pop', 'quiet storm', 'soft rock']",1ot6jEe4w4hYnsOPjd3xKQ,https://p.scdn.co/mp3-preview/561e7f455013c0307a17b0551b95b1ae71a20375?cid=b8d3901151d34489a160e3cf0ab1fa94,So Excited! (Expanded Edition),0.0,230640.0,68.0,0.59,0.868,5.0,-5.832000000000001,0.0,0.048,0.0962,0.000322,0.442,0.7979999999999999,184.34799999999998,4.0,9,18,1982,,13
The Pointer Sisters,http://www.billboard.com/charts/hot-100/1980-07-26,7/26/80,83,He's So Shy,female group,He's So ShyThe Pointer Sisters,1,,83,1,"['dance pop', 'dance rock', 'disco', 'europop', 'girl group', 'hi-nrg', 'mellow gold', 'motown', 'new wave pop', 'quiet storm', 'soft rock']",6R9NqD0WX9sJYs6PbA5onu,https://p.scdn.co/mp3-preview/b88e41665af5cdf0f2768c6bfb4d8a887dbba0cf?cid=b8d3901151d34489a160e3cf0ab1fa94,Special Things (Bonus Track Version),0.0,218320.0,49.0,0.871,0.736,0.0,-7.896,0.0,0.0675,0.22,0.000725,0.0894,0.9670000000000001,115.149,4.0,7,26,1980,,13
The Pointer Sisters,http://www.billboard.com/charts/hot-100/1986-11-01,11/1/86,84,Goldmine,female group,GoldmineThe Pointer Sisters,1,,84,1,"['dance pop', 'dance rock', 'disco', 'europop', 'girl group', 'hi-nrg', 'mellow gold', 'motown', 'new wave pop', 'quiet storm', 'soft rock']",1th2cB3SFNEKxRE2D8HI9s,https://p.scdn.co/mp3-preview/5a5b31f0e21c14d4faa93e1fed1379a7cdf7f30f?cid=b8d3901151d34489a160e3cf0ab1fa94,Hot Together,0.0,230853.0,10.0,0.795,0.828,11.0,-7.843,1.0,0.062,0.135,0.0,0.302,0.526,108.742,4.0,11,1,1986,,13
The Pointer Sisters,http://www.billboard.com/charts/hot-100/1978-11-11,11/11/78,86,Fire,female group,FireThe Pointer Sisters,1,,86,1,"['dance pop', 'dance rock', 'disco', 'europop', 'girl group', 'hi-nrg', 'mellow gold', 'motown', 'new wave pop', 'quiet storm', 'soft rock']",65lHwG8JFJs67PnOUhCYPq,https://p.scdn.co/mp3-preview/041e6109439561659329798754edc4a3ef5c5bc2?cid=b8d3901151d34489a160e3cf0ab1fa94,Energy (Expanded Edition),0.0,210640.0,56.0,0.65,0.615,1.0,-9.332,1.0,0.0342,0.201,0.00235,0.0805,0.637,118.294,4.0,11,11,1978,,13
The Pointer Sisters,http://www.billboard.com/charts/hot-100/1975-11-22,11/22/75,87,Going Down Slowly,female group,Going Down SlowlyThe Pointer Sisters,1,,87,1,"['dance pop', 'dance rock', 'disco', 'europop', 'girl group', 'hi-nrg', 'mellow gold', 'motown', 'new wave pop', 'quiet storm', 'soft rock']",3tYadzVgDqad92AVugW8jh,,Steppin',0.0,470746.0,16.0,0.366,0.938,5.0,-6.324,1.0,0.0945,0.34600000000000003,0.0124,0.12,0.691,98.814,4.0,11,22,1975,,13
The Pointer Sisters,http://www.billboard.com/charts/hot-100/1975-07-19,7/19/75,90,How Long (Betcha' Got A Chick On The Side),female group,How Long (Betcha' Got A Chick On The Side)The Pointer Sisters,1,,90,1,"['dance pop', 'dance rock', 'disco', 'europop', 'girl group', 'hi-nrg', 'mellow gold', 'motown', 'new wave pop', 'quiet storm', 'soft rock']",6mXSg8hjQpxfl1sVpOvo4c,,Steppin',0.0,440960.0,25.0,0.486,0.9129999999999999,1.0,-7.539,1.0,0.16699999999999998,0.293,0.0015199999999999999,0.596,0.846,89.464,4.0,7,19,1975,,13
The Pointer Sisters,http://www.billboard.com/charts/hot-100/1983-10-08,10/8/83,91,I Need You,female group,I Need YouThe Pointer Sisters,1,,91,1,"['dance pop', 'dance rock', 'disco', 'europop', 'girl group', 'hi-nrg', 'mellow gold', 'motown', 'new wave pop', 'quiet storm', 'soft rock']",5JG8muzZAprYPAQLaLANzT,https://p.scdn.co/mp3-preview/3c267036e0e73a2a880fca655b7fe1f4f8eb2b2b?cid=b8d3901151d34489a160e3cf0ab1fa94,Break Out,0.0,241973.0,18.0,0.8590000000000001,0.397,5.0,-14.769,0.0,0.0448,0.21,0.0,0.0624,0.976,105.569,4.0,10,8,1983,,13
The Pointer Sisters,http://www.billboard.com/charts/hot-100/1974-10-05,10/5/74,92,Fairytale,female group,FairytaleThe Pointer Sisters,1,,92,1,"['dance pop', 'dance rock', 'disco', 'europop', 'girl group', 'hi-nrg', 'mellow gold', 'motown', 'new wave pop', 'quiet storm', 'soft rock']",4t8OiAzSLbCY26pzTKwF88,,That's A Plenty,0.0,303066.0,20.0,0.44,0.541,8.0,-6.279,1.0,0.0297,0.738,0.000272,0.18600000000000003,0.642,129.006,4.0,10,5,1974,,13
The Pointer Sisters,http://www.billboard.com/charts/hot-100/1987-02-21,2/21/87,93,All I Know Is The Way I Feel,female group,All I Know Is The Way I FeelThe Pointer Sisters,1,,93,1,"['dance pop', 'dance rock', 'disco', 'europop', 'girl group', 'hi-nrg', 'mellow gold', 'motown', 'new wave pop', 'quiet storm', 'soft rock']",3zyJcxTj2VFMhPwQ1i7VW4,https://p.scdn.co/mp3-preview/3913a90b6ffc1967b24cc20137fce874fc26cee8?cid=b8d3901151d34489a160e3cf0ab1fa94,Fire! The Very Best of The Pointer Sisters,0.0,281400.0,7.0,0.609,0.733,7.0,-5.715,1.0,0.0305,0.307,0.0,0.0622,0.6940000000000001,88.86399999999999,4.0,2,21,1987,,13
The Pointer Sisters,http://www.billboard.com/charts/hot-100/1975-03-08,3/8/75,96,Live Your Life Before You Die,female group,Live Your Life Before You DieThe Pointer Sisters,1,,96,1,"['dance pop', 'dance rock', 'disco', 'europop', 'girl group', 'hi-nrg', 'mellow gold', 'motown', 'new wave pop', 'quiet storm', 'soft rock']",,,,,,,,,,,,,,,,,,,3,8,1975,,13
The Pointer Sisters,http://www.billboard.com/charts/hot-100/1973-08-18,8/18/73,92,Yes We Can Can,female group,Yes We Can CanThe Pointer Sisters,1,,92,1,"['dance pop', 'dance rock', 'disco', 'europop', 'girl group', 'hi-nrg', 'mellow gold', 'motown', 'new wave pop', 'quiet storm', 'soft rock']",7FpGAivMuzzBcnOlHZnouD,,Yes We Can Can,0.0,362733.0,38.0,0.7859999999999999,0.544,7.0,-14.04,1.0,0.247,0.0262,0.000874,0.0939,0.81,89.95,4.0,8,18,1973,,13
The Pointer Sisters,http://www.billboard.com/charts/hot-100/1986-03-01,3/1/86,93,Twist My Arm,female group,Twist My ArmThe Pointer Sisters,1,,93,1,"['dance pop', 'dance rock', 'disco', 'europop', 'girl group', 'hi-nrg', 'mellow gold', 'motown', 'new wave pop', 'quiet storm', 'soft rock']",4o341c7WuPl5tZ8GI5TqM3,https://p.scdn.co/mp3-preview/aa2989d60e67315b5467f9a1d070f0f5d2457071?cid=b8d3901151d34489a160e3cf0ab1fa94,Contact,0.0,265013.0,11.0,0.6859999999999999,0.987,2.0,-6.393,1.0,0.0456,0.10800000000000001,0.000295,0.24100000000000002,0.821,141.936,4.0,3,1,1986,,13
The Pointer Sisters,http://www.billboard.com/charts/hot-100/1973-12-22,12/22/73,99,Wang Dang Doodle,female group,Wang Dang DoodleThe Pointer Sisters,1,,99,1,"['dance pop', 'dance rock', 'disco', 'europop', 'girl group', 'hi-nrg', 'mellow gold', 'motown', 'new wave pop', 'quiet storm', 'soft rock']",0RreVXhAVGCTTjppxFMFvb,,The Pointer Sisters,0.0,447666.0,6.0,0.48100000000000004,0.897,5.0,-10.258,1.0,0.185,0.0621,0.7709999999999999,0.153,0.7,157.579,4.0,12,22,1973,,13
Kelly Clarkson,http://www.billboard.com/charts/hot-100/2016-03-19,3/19/16,8,Piece By Piece,female,Piece By PieceKelly Clarkson,1,,8,1,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show']",3KbFtYPyVP6C7BQVgH2cCf,https://p.scdn.co/mp3-preview/2b78e71461880e0c0ae14fec79a175f103aa9f78?cid=b8d3901151d34489a160e3cf0ab1fa94,Piece By Piece (Deluxe Version),0.0,212280.0,67.0,0.561,0.245,1.0,-6.372000000000001,1.0,0.0344,0.904,0.0,0.0933,0.402,109.55799999999999,4.0,3,19,2016,Kelly Clarkson,13
Kelly Clarkson,http://www.billboard.com/charts/hot-100/2003-01-04,1/4/03,79,A Moment Like This,female,A Moment Like ThisKelly Clarkson,1,77.0,1,16,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show']",4kvdX9zzsix7jYHsRVkVUH,https://p.scdn.co/mp3-preview/50ac20f3c0096893492f89d65a9dd79b7635451e?cid=b8d3901151d34489a160e3cf0ab1fa94,Thankful,0.0,228280.0,60.0,0.414,0.5720000000000001,8.0,-3.918,1.0,0.0311,0.163,0.0,0.115,0.16,145.184,4.0,1,4,2003,Kelly Clarkson,13
Kelly Clarkson,http://www.billboard.com/charts/hot-100/2009-11-07,11/7/09,17,Already Gone,female,Already GoneKelly Clarkson,2,20.0,17,13,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show']",7ceIquYtiTYlgSSm7PqUf9,https://p.scdn.co/mp3-preview/5a37984e2187b78b32e1ac20f7248b0a6bcbb5a9?cid=b8d3901151d34489a160e3cf0ab1fa94,All I Ever Wanted,0.0,281560.0,58.0,0.209,0.872,9.0,-2.9960000000000004,1.0,0.0757,0.217,0.0,0.0768,0.294,78.139,4.0,11,7,2009,Kelly Clarkson,13
Kelly Clarkson,http://www.billboard.com/charts/hot-100/2013-02-02,2/2/13,24,Catch My Breath,female,Catch My BreathKelly Clarkson,2,23.0,23,13,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show']",5qxPabNDnJQ551Tf4v6k3j,https://p.scdn.co/mp3-preview/4933260601d9963e3e978afd10486889dff8a690?cid=b8d3901151d34489a160e3cf0ab1fa94,Greatest Hits - Chapter One,0.0,250386.0,56.0,0.6920000000000001,0.9079999999999999,9.0,-5.364,1.0,0.0677,0.0251,0.0,0.0933,0.513,124.042,4.0,2,2,2013,Kelly Clarkson,13
Kelly Clarkson,http://www.billboard.com/charts/hot-100/2004-10-16,10/16/04,14,Breakaway,female,BreakawayKelly Clarkson,1,20.0,14,8,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show']",61Qhe2mHSLhUE04QeK4lkD,https://p.scdn.co/mp3-preview/cedeb9e8b720819ff29961d5c4e3d699039b9e84?cid=b8d3901151d34489a160e3cf0ab1fa94,Breakaway,0.0,237000.0,66.0,0.446,0.701,9.0,-4.178999999999999,0.0,0.0295,0.0298,8.89e-06,0.0931,0.39399999999999996,159.958,3.0,10,16,2004,Kelly Clarkson,13
Kelly Clarkson,http://www.billboard.com/charts/hot-100/2012-09-15,9/15/12,47,Dark Side,female,Dark SideKelly Clarkson,1,50.0,42,11,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show']",2X1Z1k5wftCspyRLrqVCza,https://p.scdn.co/mp3-preview/7afd96542dc9cb20f46503a55214dbaaf0a3290d?cid=b8d3901151d34489a160e3cf0ab1fa94,Stronger (Deluxe Version),0.0,224506.0,49.0,0.5589999999999999,0.86,7.0,-4.04,1.0,0.05,0.0991,0.0,0.292,0.292,118.969,4.0,9,15,2012,Kelly Clarkson,13
Kelly Clarkson,http://www.billboard.com/charts/hot-100/2005-02-05,2/5/05,16,Since U Been Gone,female,Since U Been GoneKelly Clarkson,1,20.0,16,8,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show']",3xrn9i8zhNZsTtcoWgQEAd,https://p.scdn.co/mp3-preview/6e39adc77aba227544f11251414bd89824e0eb96?cid=b8d3901151d34489a160e3cf0ab1fa94,Breakaway,0.0,188960.0,73.0,0.662,0.741,0.0,-5.406000000000001,1.0,0.0334,0.00165,0.0303,0.114,0.40399999999999997,131.0,4.0,2,5,2005,Kelly Clarkson,13
Kelly Clarkson,http://www.billboard.com/charts/hot-100/2007-05-12,5/12/07,8,Never Again,female,Never AgainKelly Clarkson,1,,8,1,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show']",24y3tSyLdRbpVsKhQrR2oj,https://p.scdn.co/mp3-preview/fa98011177645f9c7ec404c5105087673f281df2?cid=b8d3901151d34489a160e3cf0ab1fa94,My December,0.0,217293.0,47.0,0.514,0.91,7.0,-2.978,0.0,0.0714,0.00168,0.00187,0.22399999999999998,0.47200000000000003,145.907,4.0,5,12,2007,Kelly Clarkson,13
Kelly Clarkson,http://www.billboard.com/charts/hot-100/2005-08-13,8/13/05,7,Behind These Hazel Eyes,female,Behind These Hazel EyesKelly Clarkson,1,7.0,6,17,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show']",0AKAxdNkwq9ZxRdW1DN9zW,https://p.scdn.co/mp3-preview/7418190f90e982de859bca1029f77ea341eabb9a?cid=b8d3901151d34489a160e3cf0ab1fa94,Breakaway,0.0,198973.0,61.0,0.5479999999999999,0.889,9.0,-4.6819999999999995,1.0,0.0382,0.00165,0.00109,0.19699999999999998,0.425,90.04799999999999,4.0,8,13,2005,Kelly Clarkson,13
Kelly Clarkson,http://www.billboard.com/charts/hot-100/2005-12-24,12/24/05,10,Because Of You,female,Because Of YouKelly Clarkson,1,12.0,7,17,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show']",3f3omU8n47Mqyab5nCaGyT,https://p.scdn.co/mp3-preview/1d24ddb30ca6e91eefcd6a965507e5492181378a?cid=b8d3901151d34489a160e3cf0ab1fa94,Breakaway,0.0,219493.0,73.0,0.583,0.584,5.0,-5.362,0.0,0.0314,0.254,0.0,0.12300000000000001,0.136,140.039,4.0,12,24,2005,Kelly Clarkson,13
Kelly Clarkson,http://www.billboard.com/charts/hot-100/2011-11-12,11/12/11,64,Stronger (What Doesn't Kill You),female,Stronger (What Doesn't Kill You)Kelly Clarkson,1,,64,1,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show']",6D60klaHqbCl9ySc8VcRss,https://p.scdn.co/mp3-preview/328bdd62e0e8f7f110cb546017ff3bf3042cc37a?cid=b8d3901151d34489a160e3cf0ab1fa94,Stronger (Deluxe Version),0.0,221946.0,67.0,0.562,0.9390000000000001,0.0,-4.282,1.0,0.0475,0.046,0.0,0.11199999999999999,0.684,116.044,4.0,11,12,2011,Kelly Clarkson,13
Kelly Clarkson,http://www.billboard.com/charts/hot-100/2011-09-24,9/24/11,18,Mr. Know It All,female,Mr. Know It AllKelly Clarkson,1,,18,1,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show']",7uRznL3LcuazKpwCTpDltz,https://p.scdn.co/mp3-preview/0af54fd78b3b5e2c115b75aa43d0567eefe0a137?cid=b8d3901151d34489a160e3cf0ab1fa94,Stronger (Deluxe Version),0.0,232520.0,51.0,0.6759999999999999,0.807,5.0,-5.131,1.0,0.028999999999999998,0.0284,0.0,0.0701,0.44299999999999995,95.956,4.0,9,24,2011,Kelly Clarkson,13
Kelly Clarkson,http://www.billboard.com/charts/hot-100/2015-01-31,1/31/15,37,Heartbeat Song,female,Heartbeat SongKelly Clarkson,1,,37,1,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show']",7FC9Lng8iXU081lbigu8m8,https://p.scdn.co/mp3-preview/bf083c904ad9f4ffa21031dad2e372594ec25e56?cid=b8d3901151d34489a160e3cf0ab1fa94,Piece By Piece (Deluxe Version),0.0,198733.0,69.0,0.49,0.7979999999999999,6.0,-3.66,1.0,0.0489,0.0137,0.0,0.0627,0.479,149.109,4.0,1,31,2015,Kelly Clarkson,13
Kelly Clarkson,http://www.billboard.com/charts/hot-100/2003-05-17,5/17/03,61,Miss Independent,female,Miss IndependentKelly Clarkson,1,,61,1,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show']",2CZi8d774dBB0wiuWMIpr8,https://p.scdn.co/mp3-preview/606cf68f70d1f480fb962aec79a20b114d7f4fdd?cid=b8d3901151d34489a160e3cf0ab1fa94,Thankful,0.0,214786.0,58.0,0.655,0.623,11.0,-6.3020000000000005,0.0,0.11599999999999999,0.0861,0.000346,0.0652,0.615,175.97299999999998,4.0,5,17,2003,Kelly Clarkson,13
Kelly Clarkson,http://www.billboard.com/charts/hot-100/2017-09-30,9/30/17,62,Love So Soft,female,Love So SoftKelly Clarkson,1,,62,1,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show']",16QN8cBubEq706vNtPpOME,https://p.scdn.co/mp3-preview/052c920e5102903914079dd5fc03c4601ba34659?cid=b8d3901151d34489a160e3cf0ab1fa94,Meaning Of Life,0.0,172426.0,63.0,0.8079999999999999,0.581,11.0,-5.43,1.0,0.07,0.0053,1.1900000000000001e-05,0.0828,0.758,130.012,4.0,9,30,2017,Kelly Clarkson,13
Kelly Clarkson,http://www.billboard.com/charts/hot-100/2013-07-20,7/20/13,70,People Like Us,female,People Like UsKelly Clarkson,1,65.0,65,8,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show']",6tFeZgmfkspHPH33MWe3m0,https://p.scdn.co/mp3-preview/89a293235989c3d0810597473d65c1bb8913defb?cid=b8d3901151d34489a160e3cf0ab1fa94,Greatest Hits - Chapter One,0.0,258906.0,49.0,0.6,0.787,6.0,-5.162999999999999,1.0,0.0366,0.043,0.0,0.358,0.608,127.977,4.0,7,20,2013,Kelly Clarkson,13
Kelly Clarkson,http://www.billboard.com/charts/hot-100/2003-09-20,9/20/03,74,Low,female,LowKelly Clarkson,1,,74,1,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show']",7HtE5z6XsuogcQJmnTNAIH,https://p.scdn.co/mp3-preview/321a183512eebbeeb7b3e0168997831188a83da8?cid=b8d3901151d34489a160e3cf0ab1fa94,Thankful,0.0,208640.0,31.0,0.545,0.855,8.0,-5.01,1.0,0.034,0.0296,0.0,0.0909,0.48700000000000004,142.82399999999998,4.0,9,20,2003,Kelly Clarkson,13
Kelly Clarkson,http://www.billboard.com/charts/hot-100/2009-05-02,5/2/09,88,I Do Not Hook Up,female,I Do Not Hook UpKelly Clarkson,1,,88,1,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show']",2I5CPUnMIKjEXeg61OI9uV,https://p.scdn.co/mp3-preview/ec68808db11e6e3867a4d6a8e0830bfbc5349755?cid=b8d3901151d34489a160e3cf0ab1fa94,All I Ever Wanted,0.0,199273.0,49.0,0.502,0.938,9.0,-3.114,1.0,0.13,0.00098,0.0,0.318,0.35,144.077,4.0,5,2,2009,Kelly Clarkson,13
Kelly Clarkson,http://www.billboard.com/charts/hot-100/2011-12-24,12/24/11,93,I'll Be Home For Christmas,female,I'll Be Home For ChristmasKelly Clarkson,1,,93,1,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show']",6OYMdu2HEKjwfh8jwijxbL,https://p.scdn.co/mp3-preview/14c4e3fc3c1a86fe59f55b34f1e888593b961c8c?cid=b8d3901151d34489a160e3cf0ab1fa94,Greatest Hits - Chapter One,0.0,173093.0,41.0,0.392,0.172,5.0,-11.229000000000001,1.0,0.0319,0.943,0.00023199999999999997,0.0882,0.22399999999999998,83.389,3.0,12,24,2011,Kelly Clarkson,13
Kelly Clarkson,http://www.billboard.com/charts/hot-100/2009-01-31,1/31/09,97,My Life Would Suck Without You,female,My Life Would Suck Without YouKelly Clarkson,1,,97,1,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show']",4Dm32oO01YpIubCHaAtKkN,https://p.scdn.co/mp3-preview/621c34163f2981417bdbae89872857e9446a792d?cid=b8d3901151d34489a160e3cf0ab1fa94,All I Ever Wanted,0.0,211162.0,63.0,0.526,0.882,9.0,-4.006,1.0,0.0509,0.0014,0.0,0.14400000000000002,0.424,144.982,4.0,1,31,2009,Kelly Clarkson,13
Kelly Clarkson,http://www.billboard.com/charts/hot-100/2010-04-24,4/24/10,99,All I Ever Wanted,female,All I Ever WantedKelly Clarkson,1,,99,1,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show']",31wPF6zccO0cINHfUS7wWb,https://p.scdn.co/mp3-preview/a3bd51d012380834f59eb8f3f01ea88a0a30b2f4?cid=b8d3901151d34489a160e3cf0ab1fa94,All I Ever Wanted,0.0,238190.0,37.0,0.633,0.866,11.0,-3.633,1.0,0.0443,0.0103,0.0,0.22699999999999998,0.696,100.007,4.0,4,24,2010,Kelly Clarkson,13
Kelly Clarkson,http://www.billboard.com/charts/hot-100/2013-12-21,12/21/13,92,Underneath The Tree,female,Underneath The TreeKelly Clarkson,1,,92,1,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show']",3YZE5qDV7u1ZD1gZc47ZeR,https://p.scdn.co/mp3-preview/58bef73fbb8ab03ba5459948a05615d3a8e546ef?cid=b8d3901151d34489a160e3cf0ab1fa94,Wrapped In Red,0.0,229640.0,82.0,0.509,0.812,8.0,-5.438,1.0,0.0537,0.0013,1.99e-05,0.214,0.6890000000000001,159.876,4.0,12,21,2013,Kelly Clarkson,13
Kelly Clarkson,http://www.billboard.com/charts/hot-100/2006-01-21,1/21/06,97,Walk Away,female,Walk AwayKelly Clarkson,1,,97,1,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show']",25sA1vM4BFkTb5cJGWftFo,https://p.scdn.co/mp3-preview/c8521c9085ced64b51b5764438bc5c6206082699?cid=b8d3901151d34489a160e3cf0ab1fa94,Breakaway,0.0,189306.0,50.0,0.75,0.888,0.0,-4.524,1.0,0.0426,0.0147,1.11e-06,0.0759,0.935,115.973,4.0,1,21,2006,Kelly Clarkson,13
Kenny Loggins,http://www.billboard.com/charts/hot-100/1986-06-28,6/28/86,14,Danger Zone,male,Danger ZoneKenny Loggins,1,22.0,14,8,"['album rock', 'mellow gold', 'new wave pop', 'rock', 'soft rock', 'yacht rock']",34x6hEJgGAOQvmlMql5Ige,https://p.scdn.co/mp3-preview/37f82469e33bd437dd5b313796a6f7230d4dbd01?cid=b8d3901151d34489a160e3cf0ab1fa94,Yesterda,0.0,215133.0,72.0,0.544,0.897,3.0,-6.056,0.0,0.0471,0.24100000000000002,0.0,0.13,0.647,157.17,4.0,6,28,1986,Kenny Loggins,13
